"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Shrug (Machine)";"3";"40.8233133";"10";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Shrug (Machine)";"4";"40.8233133";"10";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Front Raise (Plate)";"1";"11.33980925";"10";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Front Raise (Plate)";"2";"11.33980925";"10";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Front Raise (Plate)";"3";"11.33980925";"12";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Upright Row (Barbell)";"1";"20.41165665";"8";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Upright Row (Barbell)";"2";"20.41165665";"8";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Upright Row (Barbell)";"3";"20.41165665";"10";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Face Pull (Cable)";"1";"11.33980925";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Face Pull (Cable)";"2";"11.33980925";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Face Pull (Cable)";"3";"11.33980925";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Arnold Press (Dumbbell)";"1";"6.80388555";"18";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Arnold Press (Dumbbell)";"2";"6.80388555";"16";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Arnold Press (Dumbbell)";"3";"6.80388555";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Arnold Press (Dumbbell)";"4";"6.80388555";"16";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Rear Lateral Raise (DB)";"1";"4.535923700000001";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Rear Lateral Raise (DB)";"2";"4.535923700000001";"20";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Rear Lateral Raise (DB)";"3";"4.535923700000001";"20";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Rear Lateral Raise (DB)";"4";"4.535923700000001";"20";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"Note";"";"";"";"";"";"Narrow stance";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"1";"47.62719885";"12";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"2";"56.69904625";"12";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"3";"58.9670081";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"4";"63.502931800000006";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"5";"70.30681735";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"6";"70.30681735";"15";"";"";"";"";""
"48";"2021-06-24 04:10:08";"Shoulders";"4614";"Hack Squat";"7";"74.84274105";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"2";"29.48350405";"10";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"3";"38.55535145";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"4";"43.09127515";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"5";"43.09127515";"6";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"6";"43.09127515";"6";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"7";"43.09127515";"7";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Bench Press (Barbell)";"8";"43.09127515";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"1";"65.77089365";"12";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"2";"74.84274105";"12";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"3";"88.45051215000001";"10";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"4";"97.52235955";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"5";"97.52235955";"10";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"6";"97.52235955";"10";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"7";"102.05828325";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Deadlift (Barbell)";"8";"102.05828325";"8";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"2";"20.41165665";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"3";"20.41165665";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"4";"24.947580350000003";"12";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"5";"20.41165665";"15";"";"";"";"";""
"49";"2021-06-26 09:24:23";"Saturday @ home";"4227";"Overhead Press (Barbell)";"6";"20.41165665";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"1";"11.33980925";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"2";"13.6077711";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"3";"15.875732950000002";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"4";"18.143694800000002";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"5";"18.143694800000002";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Bench Press (Dumbbell)";"6";"18.143694800000002";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Incline Bench Press (Barbell)";"1";"29.48350405";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Incline Bench Press (Barbell)";"2";"29.48350405";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Incline Bench Press (Barbell)";"3";"29.48350405";"8";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"Note";"";"";"";"";"";"3 high / 3 low";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"1";"6.80388555";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"2";"6.80388555";"20";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"3";"6.80388555";"16";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"4";"6.80388555";"13";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"5";"6.80388555";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Cable Crossover";"6";"6.80388555";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Dip machine";"1";"52.163122550000004";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Dip machine";"2";"45.359237";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Dip machine";"3";"45.359237";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Dip machine";"4";"40.8233133";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Skullcrusher (Barbell)";"1";"13.6077711";"18";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Skullcrusher (Barbell)";"2";"13.6077711";"18";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Skullcrusher (Barbell)";"3";"13.6077711";"18";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"1";"13.6077711";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"2";"15.875732950000002";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"3";"18.143694800000002";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"4";"18.143694800000002";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"5";"18.143694800000002";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Goblet Squat (Kettlebell)";"6";"18.143694800000002";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Hack Squat";"1";"56.69904625";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Hack Squat";"2";"56.69904625";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Hack Squat";"3";"61.23496995";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Hack Squat";"4";"61.23496995";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Hack Squat";"5";"61.23496995";"10";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Chest Dip (Assisted)";"1";"27.2155422";"12";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Chest Dip (Assisted)";"2";"22.6796185";"8";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Chest Dip (Assisted)";"3";"22.6796185";"7";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Pec Deck (Machine)";"1";"24.947580350000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Pec Deck (Machine)";"2";"31.751465900000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Pec Deck (Machine)";"3";"31.751465900000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Pec Deck (Machine)";"4";"31.751465900000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Landmine squat";"1";"31.751465900000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Landmine squat";"2";"31.751465900000003";"15";"";"";"";"";""
"50";"2021-06-27 08:25:18";"Sunday chest/glutes";"6268";"Landmine squat";"3";"31.751465900000003";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Good Morning (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Good Morning (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Good Morning (Barbell)";"3";"43.09127515";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Good Morning (Barbell)";"4";"43.09127515";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"2";"61.23496995";"10";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"3";"70.30681735";"6";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"4";"72.57477920000001";"6";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"5";"74.84274105";"6";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Romanian Deadlift (Barbell)";"6";"74.84274105";"6";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"1";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"2";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"3";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"4";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"5";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"6";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"7";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Side Bend (Dumbbell)";"8";"20.41165665";"12";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Adductor (Machine)";"1";"31.751465900000003";"25";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Adductor (Machine)";"2";"38.55535145";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Adductor (Machine)";"3";"38.55535145";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Abductor (Machine)";"1";"38.55535145";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Abductor (Machine)";"2";"45.359237";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Hip Abductor (Machine)";"3";"45.359237";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Crunch (Machine)";"1";"38.55535145";"25";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Crunch (Machine)";"2";"38.55535145";"25";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Crunch (Machine)";"3";"38.55535145";"25";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"1";"13.6077711";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"2";"13.6077711";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"3";"15.875732950000002";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"4";"15.875732950000002";"15";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"5";"15.875732950000002";"20";"";"";"";"";""
"51";"2021-06-29 04:11:28";"Morning Workout";"3826";"Glute isolator (single leg)";"6";"15.875732950000002";"20";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Lat Pulldown (Machine)";"1";"24.947580350000003";"20";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Lat Pulldown (Machine)";"2";"31.751465900000003";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Lat Pulldown (Machine)";"3";"34.01942775";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Lat Pulldown (Machine)";"4";"34.01942775";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Lat Pulldown (Machine)";"5";"34.01942775";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Pull Up (Assisted)";"1";"45.359237";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Pull Up (Assisted)";"2";"40.8233133";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Pull Up (Assisted)";"3";"40.8233133";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Pull Up (Assisted)";"4";"36.287389600000004";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"1";"20.41165665";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"2";"20.41165665";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"3";"20.41165665";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"4";"20.41165665";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"5";"20.41165665";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-Lateral Row (Machine)";"6";"20.41165665";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"T Bar Row";"1";"20.41165665";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"T Bar Row";"2";"20.41165665";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"T Bar Row";"3";"20.41165665";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"T Bar Row";"4";"20.41165665";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"1";"11.33980925";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"2";"11.33980925";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"3";"11.33980925";"18";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"4";"11.33980925";"18";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"5";"11.33980925";"20";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Side Bend (Dumbbell)";"6";"11.33980925";"20";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Dumbbell)";"1";"4.535923700000001";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Dumbbell)";"2";"4.535923700000001";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Dumbbell)";"3";"4.535923700000001";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Dumbbell)";"4";"4.535923700000001";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"1";"6.80388555";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"2";"6.80388555";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"3";"6.80388555";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"4";"6.80388555";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"5";"6.80388555";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Preacher Curl (Dumbbell)";"6";"6.80388555";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"1";"24.947580350000003";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"2";"24.947580350000003";"11";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"3";"24.947580350000003";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"4";"24.947580350000003";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"5";"24.947580350000003";"12";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Iso-lateral high row";"6";"24.947580350000003";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Machine)";"1";"13.6077711";"10";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Machine)";"2";"10.205828325";"9";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Bicep Curl (Machine)";"3";"9.071847400000001";"9";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Goblet Squat (Kettlebell)";"1";"15.875732950000002";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Goblet Squat (Kettlebell)";"2";"15.875732950000002";"15";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Goblet Squat (Kettlebell)";"3";"15.875732950000002";"20";"";"";"";"";""
"52";"2021-07-03 09:32:20";"Back";"4856";"Goblet Squat (Kettlebell)";"4";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"1";"11.33980925";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"2";"13.6077711";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"3";"15.875732950000002";"10";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"4";"15.875732950000002";"10";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"5";"15.875732950000002";"12";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Bench Press (Dumbbell)";"6";"15.875732950000002";"12";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Shrug (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Shrug (Machine)";"2";"40.8233133";"10";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Shrug (Machine)";"3";"40.8233133";"12";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Shrug (Machine)";"4";"40.8233133";"12";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"1";"13.6077711";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"2";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"3";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"4";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"5";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Goblet Squat (Kettlebell)";"6";"15.875732950000002";"20";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Hack Squat";"1";"47.62719885";"10";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Hack Squat";"2";"47.62719885";"12";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Hack Squat";"3";"56.69904625";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Hack Squat";"4";"56.69904625";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Hack Squat";"5";"56.69904625";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Chest Dip (Assisted)";"1";"31.751465900000003";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Chest Dip (Assisted)";"2";"31.751465900000003";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Chest Dip (Assisted)";"3";"31.751465900000003";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"1";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"2";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"3";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"4";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"5";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"6";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"7";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Lateral Raise (Dumbbell)";"8";"4.535923700000001";"18";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Landmine squat";"1";"40.8233133";"15";"";"";"";"";""
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Landmine squat";"2";"40.8233133";"12";"";"";"";"";""
